Title: test opamp tran
Date: Mon May  5 16:25:41  2025
Command: ngspice-44.2, Build 
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 474
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:
	2.999144712778033e-01
	3.000000000000000e-01

 353	2.813727547561524e-04
	2.999532573183782e-01
	3.000000000000000e-01

 354	2.823727547561525e-04
	2.999155009519658e-01
	3.000000000000000e-01

 355	2.833727547561525e-04
	2.999522692741776e-01
	3.000000000000000e-01

 356	2.843727547561525e-04
	2.999164781910438e-01
	3.000000000000000e-01

 357	2.853727547561525e-04
	2.999513303441026e-01
	3.000000000000000e-01

 358	2.863727547561526e-04
	2.999174065232191e-01
	3.000000000000000e-01

 359	2.873727547561526e-04
	2.999504388773975e-01
	3.000000000000000e-01

 360	2.883727547561526e-04
	2.999182873888217e-01
	3.000000000000000e-01

 361	2.893727547561526e-04
	2.999495924770152e-01
	3.000000000000000e-01

 362	2.903727547561527e-04
	2.999191236252560e-01
	3.000000000000000e-01

 363	2.913727547561527e-04
	2.999487887979077e-01
	3.000000000000000e-01

 364	2.923727547561527e-04
	2.999199171377147e-01
	3.000000000000000e-01

 365	2.933727547561527e-04
	2.999480258217688e-01
	3.000000000000000e-01

 366	2.943727547561528e-04
	2.999206705910364e-01
	3.000000000000000e-01

 367	2.953727547561528e-04
	2.999473011028703e-01
	3.000000000000000e-01

 368	2.963727547561528e-04
	2.999213858211855e-01
	3.000000000000000e-01

 369	2.973727547561528e-04
	2.999466132451537e-01
	3.000000000000000e-01

 370	2.983727547561528e-04
	2.999220641828511e-01
	3.000000000000000e-01

 371	2.993727547561529e-04
	2.999459603399619e-01
	3.000000000000000e-01

 372	3.003727547561529e-04
	2.999227085278714e-01
	3.000000000000000e-01

 373	3.013727547561529e-04
	2.999453401053201e-01
	3.000000000000000e-01

 374	3.023727547561529e-04
	2.999233200986420e-01
	3.000000000000000e-01

 375	3.033727547561530e-04
	2.999447509205070e-01
	3.000000000000000e-01

 376	3.043727547561530e-04
	2.999239009765031e-01
	3.000000000000000e-01

 377	3.053727547561530e-04
	2.999441915713446e-01
	3.000000000000000e-01

 378	3.063727547561530e-04
	2.999244522847880e-01
	3.000000000000000e-01

 379	3.073727547561531e-04
	2.999436604875224e-01
	3.000000000000000e-01

 380	3.083727547561531e-04
	2.999249752201144e-01
	3.000000000000000e-01

 381	3.093727547561531e-04
	2.999431565431845e-01
	3.000000000000000e-01

 382	3.103727547561531e-04
	2.999254719506397e-01
	3.000000000000000e-01

 383	3.113727547561532e-04
	2.999426775084905e-01
	3.000000000000000e-01

 384	3.123727547561532e-04
	2.999259437016487e-01
	3.000000000000000e-01

 385	3.133727547561532e-04
	2.999422225582776e-01
	3.000000000000000e-01

 386	3.143727547561532e-04
	2.999263915818980e-01
	3.000000000000000e-01

 387	3.153727547561533e-04
	2.999417906597553e-01
	3.000000000000000e-01

 388	3.163727547561533e-04
	2.999268168669720e-01
	3.000000000000000e-01

 389	3.173727547561533e-04
	2.999413800380515e-01
	3.000000000000000e-01

 390	3.183727547561533e-04
	2.999272210007763e-01
	3.000000000000000e-01

 391	3.193727547561534e-04
	2.999409903126537e-01
	3.000000000000000e-01

 392	3.203727547561534e-04
	2.999276041511980e-01
	3.000000000000000e-01

 393	3.213727547561534e-04
	2.999406204012172e-01
	3.000000000000000e-01

 394	3.223727547561534e-04
	2.999279684189710e-01
	3.000000000000000e-01

 395	3.233727547561535e-04
	2.999402683123948e-01
	3.000000000000000e-01

 396	3.243727547561535e-04
	2.999283145124926e-01
	3.000000000000000e-01

 397	3.253727547561535e-04
	2.999399346770248e-01
	3.000000000000000e-01

 398	3.263727547561535e-04
	2.999286422145028e-01
	3.000000000000000e-01

 399	3.273727547561536e-04
	2.999396179175281e-01
	3.000000000000000e-01

 400	3.283727547561536e-04
	2.999289540631919e-01
	3.000000000000000e-01

 401	3.293727547561536e-04
	2.999393163977346e-01
	3.000000000000000e-01

 402	3.303727547561536e-04
	2.999292500900387e-01
	3.000000000000000e-01

 403	3.313727547561537e-04
	2.999390305934619e-01
	3.000000000000000e-01

 404	3.323727547561537e-04
	2.999295310380500e-01
	3.000000000000000e-01

 405	3.333727547561537e-04
	2.999387586749619e-01
	3.000000000000000e-01

 406	3.343727547561537e-04
	2.999297984149193e-01
	3.000000000000000e-01

 407	3.353727547561537e-04
	2.999385003233206e-01
	3.000000000000000e-01

 408	3.363727547561538e-04
	2.999300517826829e-01
	3.000000000000000e-01

 409	3.373727547561538e-04
	2.999382554598692e-01
	3.000000000000000e-01

 410	3.383727547561538e-04
	2.999302922825157e-01
	3.000000000000000e-01

 411	3.393727547561538e-04
	2.999380228739090e-01
	3.000000000000000e-01

 412	3.403727547561539e-04
	2.999305208010743e-01
	3.000000000000000e-01

 413	3.413727547561539e-04
	2.999378014027481e-01
	3.000000000000000e-01

 414	3.423727547561539e-04
	2.999307382596001e-01
	3.000000000000000e-01

 415	3.433727547561539e-04
	2.999375913257089e-01
	3.000000000000000e-01

 416	3.443727547561540e-04
	2.999309440791040e-01
	3.000000000000000e-01

 417	3.453727547561540e-04
	2.999373925617843e-01
	3.000000000000000e-01

 418	3.463727547561540e-04
	2.999311388358167e-01
	3.000000000000000e-01

 419	3.473727547561540e-04
	2.999372038225098e-01
	3.000000000000000e-01

 420	3.483727547561541e-04
	2.999313243488714e-01
	3.000000000000000e-01

 421	3.493727547561541e-04
	2.999370240799371e-01
	3.000000000000000e-01

 422	3.503727547561541e-04
	2.999315007729830e-01
	3.000000000000000e-01

 423	3.513727547561541e-04
	2.999368534169762e-01
	3.000000000000000e-01

 424	3.523727547561542e-04
	2.999316678343672e-01
	3.000000000000000e-01

 425	3.533727547561542e-04
	2.999366916909810e-01
	3.000000000000000e-01

 426	3.543727547561542e-04
	2.999318264008146e-01
	3.000000000000000e-01

 427	3.553727547561542e-04
	2.999365381463284e-01
	3.000000000000000e-01

 428	3.563727547561543e-04
	2.999319770021849e-01
	3.000000000000000e-01

 429	3.573727547561543e-04
	2.999363922738204e-01
	3.000000000000000e-01

 430	3.583727547561543e-04
	2.999321197529798e-01
	3.000000000000000e-01

 431	3.593727547561543e-04
	2.999362541717628e-01
	3.000000000000000e-01

 432	3.603727547561544e-04
	2.999322549586281e-01
	3.000000000000000e-01

 433	3.613727547561544e-04
	2.999361234032833e-01
	3.000000000000000e-01

 434	3.623727547561544e-04
	2.999323829242967e-01
	3.000000000000000e-01

 435	3.633727547561544e-04
	2.999359992254444e-01
	3.000000000000000e-01

 436	3.643727547561545e-04
	2.999325050524252e-01
	3.000000000000000e-01

 437	3.653727547561545e-04
	2.999358807192955e-01
	3.000000000000000e-01

 438	3.663727547561545e-04
	2.999326205763259e-01
	3.000000000000000e-01

 439	3.673727547561545e-04
	2.999357693414836e-01
	3.000000000000000e-01

 440	3.683727547561546e-04
	2.999327294598854e-01
	3.000000000000000e-01

 441	3.693727547561546e-04
	2.999356637143892e-01
	3.000000000000000e-01

 442	3.703727547561546e-04
	2.999328330357366e-01
	3.000000000000000e-01

 443	3.713727547561546e-04
	2.999355631759211e-01
	3.000000000000000e-01

 444	3.723727547561546e-04
	2.999329315212074e-01
	3.000000000000000e-01

 445	3.733727547561547e-04
	2.999354676650719e-01
	3.000000000000000e-01

 446	3.743727547561547e-04
	2.999330248649975e-01
	3.000000000000000e-01

 447	3.753727547561547e-04
	2.999353776496018e-01
	3.000000000000000e-01

 448	3.763727547561547e-04
	2.999331124413603e-01
	3.000000000000000e-01

 449	3.773727547561548e-04
	2.999352926024670e-01
	3.000000000000000e-01

 450	3.783727547561548e-04
	2.999331960035947e-01
	3.000000000000000e-01

 451	3.793727547561548e-04
	2.999352117730946e-01
	3.000000000000000e-01

 452	3.803727547561548e-04
	2.999332747587443e-01
	3.000000000000000e-01

 453	3.813727547561549e-04
	2.999351353902201e-01
	3.000000000000000e-01

 454	3.823727547561549e-04
	2.999333493977347e-01
	3.000000000000000e-01

 455	3.833727547561549e-04
	2.999350631588005e-01
	3.000000000000000e-01

 456	3.843727547561549e-04
	2.999334199607486e-01
	3.000000000000000e-01

 457	3.853727547561550e-04
	2.999349947174617e-01
	3.000000000000000e-01

 458	3.863727547561550e-04
	2.999334868875897e-01
	3.000000000000000e-01

 459	3.873727547561550e-04
	2.999349297929853e-01
	3.000000000000000e-01

 460	3.883727547561550e-04
	2.999335501969012e-01
	3.000000000000000e-01

 461	3.893727547561551e-04
	2.999348686189017e-01
	3.000000000000000e-01

 462	3.903727547561551e-04
	2.999336100055867e-01
	3.000000000000000e-01

 463	3.913727547561551e-04
	2.999348105493397e-01
	3.000000000000000e-01

 464	3.923727547561551e-04
	2.999336664812361e-01
	3.000000000000000e-01

 465	3.933727547561552e-04
	2.999347560740581e-01
	3.000000000000000e-01

 466	3.943727547561552e-04
	2.999337195638523e-01
	3.000000000000000e-01

 467	3.953727547561552e-04
	2.999347045944997e-01
	3.000000000000000e-01

 468	3.963727547561552e-04
	2.999337698614303e-01
	3.000000000000000e-01

 469	3.973727547561553e-04
	2.999346557947035e-01
	3.000000000000000e-01

 470	3.983727547561553e-04
	2.999338174930712e-01
	3.000000000000000e-01

 471	3.993727547561553e-04
	2.999346097659750e-01
	3.000000000000000e-01

 472	4.003727547561553e-04
	2.999338620278114e-01
	3.000000000000000e-01

 473	4.010000000000000e-04
	2.999345544686633e-01
	3.000000000000000e-01

